Image,Ratings,Price,Description
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 253]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 253]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 253]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.1,"$67
99","【Scientific-Based Ergonomic Design】 Comes with a pillowed wrist rest, which offers 58% more wrist support and reduces wrist bending by 25%. The curved split key-frame design reduces muscle strain on your wrists and forearms which works as a posture corrector and keeps hands, neck, and shoulders relaxed.
【Backlit illuminated Keyboard】 With gentle white LED backlight, the keyboard make it easy typing in dimmer light environment, allow you to work day and night without straining your eyes. The illuminated keyboard has 3 adjustable brightness levels: low-mid-high-off to suit all your needs.
【Function Across 3 Devices】 The wireless ergonomic keyboard allows you to connect via Bluetooth or a 2.4G USB receiver. You can connect up to 3 different devices at the same time and easy switch between them by just pressing a single key. Widely compatible with Windows 7/8/10, Mac OS X 10.12, Android 4.3 or higher, Microsoft system.
【Quiet & Comfortable Typing】 Scissor switch structure make every keystroke quiet and fast rebound, scooped keys match the shape of your fingertips, offering quick and precise typing experience. Ergonomically-designed tilt legs lift the keyboard at a perfect angle to keep your wrist comfortable and relax whether seated or standing.
【Fast Recharge & Long Lasting】 The ergo keyboard is equipped with a rechargeable Lithium (1100 mAh) battery, the battery holds power for up to 100 hours of usage on a single full charge. You can focus on work and worry less about charging.
Note: For better customer experience, We added PgUp PgDn Home End function on “Direction Keys” for this keyboard. Press FN and “Direction Keys” to realize PgUp PgDn Home End. Single press “Direction Keys” to realize direction key function. You can download the Product FAQ documents on the details page (Product guides and documents)"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.7,"$69
99","【Scientific-Based Ergonomic Design】 Comes with a pillowed wrist rest, which offers 58% more wrist support and reduces wrist bending by 25%. The curved split key-frame design reduces muscle strain on your wrists and forearms which works as a posture corrector and keeps hands, neck, and shoulders relaxed.(Kindly Note: This keyboard EK01-NL doesn't have backlight, If you would like a backlit version, please choose EK01)
【Function Across 3 Devices】 The wireless ergonomic keyboard allows you to connect via Bluetooth or a 2.4G USB receiver. You can connect up to 3 different devices at the same time and easy switch between them by just pressing a single key. Widely compatible with Windows 7/8/10, Mac OS X 10.12, Android 4.3 or higher, Microsoft system.
【Quiet & Comfortable Typing】 Scissor switch structure make every keystroke quiet and fast rebound, scooped keys match the shape of your fingertips, offering quick and precise typing experience.
【Rechargeable & Power Saving】 The wireless ergonomic keyboard is built with 300mAh lithium battery, it can be easily recharged with the included Type-C cable. Auto sleep mode for power saving after 30 minutes of no operation.
【Adjustable Palm Lift】 This ergonomic keyboard features 4 foldable tilt legs. Whether seated or standing, adjust the keyboard at a perfect angle to keep your wrists in comfortable, natural typing posture."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 255]
  ...
  [253 254 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [ 17   6   2]
  [ 58  58  61]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  0   0   0]
  [ 59  60  60]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [151 155 153]
  [181 181 180]
  [255 255 255]]]",4.5,,"Media-Friendly: The K400 Plus wireless touch TV keyboard gives you integrated, comfortable control of your PC-to-TV entertainment, eliminating the clutter of a separate keyboard and mouse
Plug-and-Play: Simply plug the Unifying receiver into a USB port and the wireless touchpad keyboard is ready to go; adjust controls using the Logitech Options Software to save preferred settings
Power-Packed: Built with laid-back control in mind, this wireless TV keyboard has a reliable and long battery life of up to 18 months (2), including an on/off button to help it go even longer
Wireless Freedom: Designed for seamless comfort and control, this HTPC keyboard boasts a range of up to 33 ft (1) wireless connectivity, with quiet keys and a large touchpad for easy navigation
Broad Compatibility: Designed for use with Windows 7, Windows 8, Windows 10 and later, Android 7 or later, and Chrome OS
Durable and Reliable: The spill-resistant design (4) and long-lasting keys keep you on-track despite any mishaps
Upgrade to Logitech K830 Keyboard: For increased comfort, illuminated keys, USB/Bluetooth connectivity and a rechargeable battery try the K830 wireless keyboard"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [245 245 245]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [202 202 204]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,,"All-day Comfort: This USB keyboard creates a comfortable and familiar typing experience thanks to the deep-profile keys and standard full-size layout with all F-keys, number pad and arrow keys
Built to Last: The spill-proof (2) design and durable print characters keep you on track for years to come despite any on-the-job mishaps; it’s a reliable partner for your desk at home, or at work
Long-lasting Battery Life: A 24-month battery life (4) means you can go for 2 years without the hassle of changing batteries of your wireless full-size keyboard
Easy to Set-up and Use: Simply plug the USB receiver into a USB port on your desktop, laptop or netbook computer and start using the keyboard right away without any software installation
Simply Wireless: Forget about drop-outs and delays thanks to a strong, reliable wireless connection with up to 33 ft range (5); K270 is compatible with Windows 7, 8, 10 or later
Multimedia Keys: The things you do most are right at your fingertips with 8 keyboard hotkeys for instant access to the Internet, E-mail, play/pause, volume and more
Favorite Wireless Keyboard: K270 brings together familiar typing, wireless freedom, and long battery life; no wonder this is the world's top-selling keyboard (1)
Upgrade to Logitech K750 Wireless Solar Keyboard: For a full-size layout with extra shortcuts and increased productivity, choose K750 wireless solar keyboard"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,,"Wave design with Constant Curve layout: Curved layout guides hands into just the right position
Ease and comfort: Cushioned palm rest makes work easier and fun more fun
Longer battery time: This feature gives you up to three years of battery life. (Battery life based on a calculation of an estimated 2 million keystrokes per year in an office environment. User experience may vary.)
Logitech Unifying receiver: The tiny Unifying receiver stays in your notebook, so there's no need to unplug it when you move around. And you can easily add compatible wireless mice and keyboards to the same wireless receiver"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$10
58","Keyboard with low-profile keys for a comfortable, quiet typing experience
Includes a matte black keyboard with US layout (QWERTY) and a simple wired USB connection
Hotkeys enable easy access to Media, My Computer, Mute, Volume up/down, and Calculator
4 function keys control Previous Track, Stop, Play/Pause, and Next Track on a media player
Compatible with Windows 2000, XP, Vista, 7, 8, and 10
Ships in Certified Frustration-Free Packaging
Product dimensions: 17.4 x 5 x 1.1 inches (LxWxH)"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,,"Want to turn play your favorite movie, skip a boring song or jump to taobao, It's all at your fingertips with 11 hot keys and 4 programmable F-keys that give you instant access to your favorite multimedia options,
The keyboard's sleek and Stylish design features Low-profile, whisper-quiet keys that make for a supremely comfortable typing experience that will make your fingers happy.
The portable mouse with Plug-and-forget nano-receiver storage lets you stay as connected as you want to be as you roam around your home, in the office, and all points in between.
You can go 24 Months for the keyboard and 12 months for the mouse without the hassle of changing batteries and the on/off switch on each device puts its power management directly in your hands. Keyboard Battery life calculation based on an estimated 2 million keystrokes/Year In an office environment. User experience may vary. Mouse Battery life may vary based on user and computing conditions.
Logitech advanced 2.4 GHz wireless connectivity gives you the reliability of a cord plus wireless convenience and freedom—fast data transmission, virtually no delays or dropouts, and wireless encryption."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,,"Durable and Reliable: This USB keyboard features a thin profile and curved space bar, spill-resistant design, durable keys that can withstand 10 million keystrokes and sturdy, adjustable tilt legs
Comfortable, Quiet Typing: You’ll enjoy a comfortable and quiet typing experience thanks to the low-profile keys that barely make a sound and standard layout with full-size F-keys and number pad
Full-size Sculpted Mouse: The high-definition optical USB mouse puts comfort and control in your hands with smooth, accurate tracking and an ambidextrous shape that feels good hour after hour
Simple Set-Up: Simply plug the keyboard and mouse into the USB ports on your desktop, laptop, or netbook and you're ready to work; compatible with Windows 7, 8, 10 or later
Clear and Convenient: The bold, bright white and long-lasting characters make the keys on this PC or laptop keyboard easy to read and extra durable
Upgrade to Logitech MK270 Wireless Combo: Experience more freedom of movement with MK270 wireless keyboard and mouse combo for reliable wireless, hotkeys, media shortcuts, and long battery life"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,,"Designed for Mac: Compatible with Apple MacBook Pro, MacBook Air, iMac & iPad models.
MASTERED FOR MAC - MX Keys for Mac is optimized for macOS, iPad compatible, finished in Space Gray – and features a Mac key layout
PERFECT STROKE KEYS – Spherically dished keys are crafted for the shape of your fingertips – and feature a Mac key layout. A row of Fn keys can be customized for your specific creative workflow
COMFORT, STABILITY, MINIMALISM –Confidently type on a keyboard crafted for comfort, precision, and remarkable stability. The aesthetic minimalism and timeless construction fit perfectly with your Mac setup
SMART ILLUMINATION – Backlit keys light up the moment your hands approach and automatically adjust to suit changing lighting conditions
MULTIPLE COMPUTERS, ONE FLOW – Type on multiple Mac computers – your keyboard follows your Flow-enabled mouse from one Mac to another. Just move the cursor and start typing (2).
USB-C to USB-C RECHARGING – Full charge lasts up to 10 days – or up to 5 months with backlighting off (4). 10 meters wireless range"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,"$40
30","ERGONOMIC DESIGN - Split-key and 3-D design matches with to your natural arm and hand positions Integrated palm rest to support your wrists in a comfort position
TACTILE KEYSTROKES - Keystrokes are tactile in order to reduce pressure when you press the keys and to give you a more comfortable typing experience
PLUG AND PLAY FEATURE - Just plug your keyboard in your computer and use it It uses a USB interface and has 6 0 Ft cable 7 Multimedia Hot keys built-in
NEW WAY OF TYPING - The ergonomic split keyboard is different from the traditional desktop keyboard and it will take you a few days or weeks to get familiar with it
SYSTEM REQUIREMENTS - Windows 7, 8, 10 and 11; Wired USB connection via USB 2 0 Package includes 1x PERIBOARD-512"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [227 227 228]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [250 250 250]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.1,$20.99,"Ultra-quiet keyboard and mouse combo with 2.4 GHz wireless (non-bluetooth) connectivity; compact size, yet fully functional
US layout (QWERTY); 12 multimedia hot keys; numeric keypad; contoured mouse includes textured rubber grips for added comfort
Each use a small USB receiver and 2 AAA batteries (included); 128-bit AES encryption for security
Plug and play (no drivers needed); compatible with Windows 7, 8, and 10; ideal for open office spaces, dorm rooms, and home offices
Keyboard measures 17.7 by 5.6 by 0.9 inches; mouse measures 3.7 by 2.3 by 1.3 inches; backed by an Amazon Basics limited 1-year warranty"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[241 244 243]
  [ 94  97  96]
  [ 49  52  51]
  ...
  [ 17  19  18]
  [164 164 164]
  [255 255 255]]

 [[255 255 255]
  [248 250 249]
  [241 243 242]
  ...
  [208 209 209]
  [244 244 244]
  [255 255 255]]

 [[254 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.8,"$65
75","Wired/wireless - wired
Connector/port/interface - USB
For_device_type - desktop computer
Keyboard_design - oversized"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[251 251 251]
  [249 249 249]
  [251 251 251]
  ...
  [251 251 251]
  [250 250 250]
  [252 252 252]]

 [[251 251 251]
  [250 250 250]
  [250 250 250]
  ...
  [251 251 251]
  [250 250 250]
  [252 252 252]]

 [[253 253 253]
  [250 250 250]
  [252 252 252]
  ...
  [252 252 252]
  [251 251 251]
  [253 253 253]]]",4.4,"$24
99","Big Font, Full-Size Layout: 105 keys, full-size layout keyboard with elegant, adjustable backlighting, and the letters are 4-times larger font than the usual keyboard for more visibility
Stylish Key Design: Round keycaps inspired by typewriter-style keys ensure stable keypress every time and comfortable typing
Multi-Color Backlighting: Bright and evenly distributed backlit keys for easy typing in lower light environments; ideal for studio work, office, and home office; 3-color backlighting (RED, BLUE, PURPLE); To turn on/off backlighting or switch backlighting color: press the Backlit Hotkey; For breathing mode: press Fn + Backlit Hotkey
Easy-Access Shortcuts: Equipped with 12 convenient hotkeys; activate hotkeys with the Fn-key; shortcuts such as media control, e-mail, calculator, and home button
Compatible with Windows 7/8/10. Package includes: 1 x Periboard-317; 12-month limited warranty"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [253 253 253]
  [253 253 253]
  [253 253 253]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [253 253 253]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [253 253 253]
  [255 255 255]
  [255 255 255]]]",4.7,"$154
99","World's Fastest Keyboard - Overtake standard mechanical keyboards as OmniPoint 2.0 delivers 11x faster response and 10x swifter actuation.
Customize Every Keystroke - Precisely adjust the registration depth of every key to the nearest 0.1MM, going from speedy 0.2MM touches to deliberate 3.8MM presses.
2-in-1 Action Keys - Program two different actions for the same key, such as walking with a light touch and sprinting with a deeper press.
60% Form Factor - Streamlined design saves desk space and leaves more room for mouse movement, retaining full-size keyboard capabilities with side-printed functions.
Durable PBT Keycaps - Long-lasting double shot PBT keycaps provide a high-quality texture for enhanced keystroke feel and improved typing accuracy. Compatibility-OS-Windows, Xbox, PlayStation, and Mac OS X. USB port required(*Not all software features supported on Mac OS). Software-SteelSeries Engine for Windows (8.1 or newer) and Mac OSX (10.13 or newer) (*Not all software features supported on Mac OS)"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[252 253 254]
  [254 255 255]
  [254 255 255]
  ...
  [253 254 254]
  [254 254 254]
  [254 254 254]]

 [[254 255 255]
  [254 255 255]
  [254 255 255]
  ...
  [254 255 255]
  [255 255 255]
  [253 253 253]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,,"PERFECT STROKE KEYS: Perfect Stroke keys are shaped for your fingertips and increased key stability reduces noise while optimizing responsiveness
COMFORTABLE DESIGN: Tactile reference for hand positioning makes it easy to stay oriented and in your flow
BACKLIT KEYS: The backlit keys light up the moment your hands approach, and automatically adjust to suit changing lighting conditions
FLOW CROSS-COMPUTER TYPING: Supports flow cross-computer typing across multiple screens. Pair up to 3 devices via Bluetooth Low Energy or Unifying USB receiver"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [254 254 254]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [255 255 255]
  [255 255 255]]]",4.4,,"Support Bluetooth 4.0 and 2.4GHz RF connections: no extra clutter because it has Bluetooth built in (No dongle required). just pair the Bluetooth keyboard with your computer and ready for use immediately.Press fn+tab then switch to Bluetooth mode.
UPGRADED wireless keyboard: built-in Rechargeable lithium-ion battery control it in your home theater(xbmc media center) wireless remotely on your couch input The text/surf the internet/play games without several Remotes make life more easier and enjoyable
Superior compatibility: Bluetooth wireless keyboard with 2.4G dongle for fire stick new Fire TV Box Apple iOS iPad Pro Mini 4 iPhone x Android Tablets (Galaxy Tab) Windows Mac OS 6.0 and later
Perfect size and rechargeable battery: convenient and lightweight pocket sized Dual mode Mini Wireless Bluetooth keyboard perfect for gaming and travel
We promise 100% Satisfactory after-sales service, Up to 12-month quality guarantee and 30 days money back Warranty.Package Contents: Rii MINI Wireless Bluetooth keyboard USB charging cable and 2.4G USB dongle."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"Type on Any Device: A new type of wireless computer keyboard for your desk that also works with your tablet and smartphone; connect with any Bluetooth-enabled device with external keyboard support. Wireless range: > 10m wireless range
Easy-Switch Dial: Simply turn the dial of the Logitech K480 keyboard to switch typing between 3 connected Bluetooth wireless devices, you can work with Windows, macOS, Chrome OS, Android, and iPadOS
Familiar Keyboard Layout: Find all the shortcut keys you use the most, but in a space-saving design that lets you place your mouse close to you, for less arm reaching and better posture
Integrated Cradle: A cradle to hold your phone or tablet at just the right angle for you to read while you type; fits most phones and tablets up to 0.4 inches thick and 10 inches wide
Reliable Power: This portable, wireless Bluetooth keyboard comes with 2 pre-installed AAA batteries which can last up to 24 months (2) and is compatible with wired, wireless or Bluetooth mice
Durable and Spill-resistant: The wireless and compact keyboard K480 is also spill-resistant (1) to survive small accidents; it’s a reliable and durable partner for your desk at home, or at work
Upgrade to Logitech K780 Keyboard: For more productivity and comfort, try the K780 keyboard with number pad for efficient data inputs, Bluetooth/USB, scooped keys, and cradle to hold your phone"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.1,"$49
99","【Folding Full-size Wireless Keyboard】 ProtoArc XK01 portable bluetooth keyboard designed with 105-key layout with number keypad (Dimensions: 15.19 x 4.68 inch ). You can adapt to its layout and enter into working state anywhere. The non-slip pads at the bottom keeps the keyboard balanced and stable, it won't move when typing
【Sync up to 3 Devices】Our small bluetooth keyboard allows you to pair up to 3 devices on triple bluetooth channels simultaneously. Easy switch at a press of button. Compatible with Windows, Mac OS, iOS or Android device, you can work with your ipad, phone, tablet or laptop seamlessly
【Scissor-Switches Quiet Typing】The quiet and responsive scissor switches low-profile keys offer fluid, laptop-like efficiently typing. A great wireless foldable keyboard that remove over 90% of disruptive sounds and keep the familiar typing feel
【Rechargeable & Portable】Bulit-in a 210 mAh battery, the travel folding keyboard has 5 months standby time in a single full charge. (Note: Type-C charging cable included). Folding Size 8.46""*4.68""*0.78"", it will easily fit in your briefcase or laptop bag. Perfect for using on planes, at library, cafes, or anywhere you want
【Sturdy and Durability】Framed with aluminum body for excellent stiffness, the keyboard smart hinges has a long-term usage. It is very durable and has the ability to resist bumps. You can easily fold up with magnetic and it won’t open easily when you put it in the bag and carry around
Kindly NOTE: We have improved the charging port of keyboard, you can use any standard USB C cable to charge."
