Image,Ratings,Price,Description
"[[[233 232 233]
  [149 148 149]
  [152 150 152]
  ...
  [167 165 170]
  [168 168 169]
  [246 246 246]]

 [[121 120 120]
  [  2   1   2]
  [  9   7  10]
  ...
  [  9   7   9]
  [  6   6   7]
  [158 158 158]]

 [[ 79  78  79]
  [ 18  16  17]
  [ 20  18  18]
  ...
  [ 29  27  27]
  [ 13  13  13]
  [113 113 113]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$599
99","CURVED DESIGN: A state-of-the-art ultrawide curved screen lets you immerse yourself in a stunning panoramic viewing experience featuring a 21:9 aspect ratio, dynamic colors and incredible detail
PREMIUM MONITOR: This WQHD+ (3440x1440p) ergonomic MVA monitor deliver lifelike colors perfect for office, graphic design, photographers and more
REDUCE CABLE CLUTTER: Connect video, audio, data and power with a single 90W USB-C cable and plug in peripherals like USB drives and mice with the USB hub
EXCEPTIONAL COLOR ACCURACY: Enjoy 100% sRGB, EBU, SMPTE-C, Rec. 709, DICOM-SIM color uniformity, Delta E<2 accuracy and a gorgeous palette of 4.39 trillion colors for the exact color you're looking for every time
AMD FREESYNC WITH 100Hz REFRESH RATE: Smooth, tear-free playback ideal for video editors and game developers
HDR10 CONTENT SUPPORT: Enjoy videos at the stunning resolution they were meant to be seen at for a deeper, richer viewing experience
FLEXIBLE CONNECTIVITY: The VP3481a supports laptops, PCs with Mac and Windows operating systems with USB-C with 90W charging, HDMI 2.0 with HDCP 2.2 and DisplayPort inputs
INCLUDED IN THE BOX: LCD Monitor, Power Cable, USB Type-C Cable, USB Type-B Uplink Cable, DP to DP Cable, and Factory Color Calibration Report"
"[[[255 255 253]
  [250 254 254]
  [246 247 248]
  ...
  [248 247 244]
  [255 255 255]
  [255 255 255]]

 [[232 233 229]
  [ 99  92  95]
  [ 69  65  69]
  ...
  [ 70  72  69]
  [120 120 120]
  [246 246 246]]

 [[173 177 175]
  [ 10   5   6]
  [  8  10   8]
  ...
  [  9   5   0]
  [ 17  17  17]
  [202 202 202]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$249
99","FORM & FUNCTION: With WQHD (2560x1440p) resolution, this monitor look as good as it performs
SINGLE-CABLE SOLUTION: In addition to fast data, audio, and video transfer, USB Type-C connectivity provides quick 60W charging over a single cable
INCREASED COMFORT: An easy swivel and tilt stand helps you find just the right viewing angle for the utmost in comfort and productivity
NO IMAGE TEARING: AMD FreeSync technology enables smooth frame rates to aid you in battle
AMAZING AT ANY ANGLE: A slim bezel IPS panel ensures stunning views no matter your vantage point
FLEXIBLE CONNECTIVITY: The VX2785-2K-MHDU supports laptops, PCs, Macs, and POS systems with USB 3.2 Type C, HDMI 1.4, and VGA inputs
INCLUDED IN THE BOX: VX2785-2K-MHDU LCD Monitor, Power Cable, AC/DC Power Adapter, and HDMI Cable"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$26
43","EASY EQUIPMENT ACCESS: The wall mount patch panel bracket features a hinged design for easy access to configuration buttons, ports and cables, and to the rear of the equipment for easy adjustment.
STURDY CONSTRUCTION: Made of sturdy cold rolled steel, this patch panel network rack is designed to provide a dependable solution for mounting 19in networking/data/IT equipment to a wall.
STANDARDIZED HOLE SIZING: The 2U 19in hinged wall mount bracket is positioned 16in apart, exactly matching standard drywall construction framework to ensure simple and secure wall-stud anchoring.
OPTIMIZED WORKSPACE: This durable 2U hinged wall mount server equipment rack has a maximum mounting depth of 5.8in [14.8cm] and a maximum weight capacity of 22.1 lb [10kg]."
"[[[239 241 240]
  [116 115 112]
  [ 74  73  75]
  ...
  [ 77  77  75]
  [111 111 111]
  [242 242 242]]

 [[174 177 174]
  [  3   4   2]
  [ 18   2   0]
  ...
  [  7   4  12]
  [  1   1   1]
  [165 165 165]]

 [[161 164 166]
  [ 19   6   6]
  [178  87  41]
  ...
  [ 40  42 108]
  [  7   7  12]
  [147 147 146]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$299
99","PREMIUM MONITOR: QHD (2560x1440p) advanced ergonomic, 60Hz IPS monitor deliver lifelike colors perfect for office, graphic design, photographers and more
PANTONE VALIDATED DISPLAY: Color fidelity in every pixel. The VP2756-2K has been rigorously tested and capable of reproducing the Pantone Matching System colors for professionals
AMAZING AT ANY ANGLE: A three-sided ultra-thin bezel shows off more of your masterpiece, and less of the monitor
REDUCE CABLE CLUTTER: Connect video, audio, data and power with a single USB-C cable and plug in peripherals like USB drives and mice with the USB hub
FLEXIBLE CONNECTIVITY: The VP2756-2K supports laptops, PCs, and Apple/Mac operating systems with USB Type C, HDMI 1.4, and DisplayPort inputs
INCLUDED IN THE BOX: LCD Monitor, Power Cable, USB-C Cable, HDMI Cable, UAB-A/B Cable, and a Quick Start Guide"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 250]
  [255 255 254]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 254]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [228 227 224]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$429
99","TWO MONITORS: Sold as a dual-pack without monitor stands for easy dual-screen installation with VESA compatibility and mounting accessories
PREMIUM MONITORS: Full HD (1920x1080p) 60Hz IPS monitors deliver lifelike colors perfect for office, graphic design, photographers and more
EXCEPTIONAL COLOR ACCURACY: Screen wide sRGB, EBU, SMPTE-C, Rec. 709, and DICOM-SIM color spaces, Delta E<2 accuracy, and a smooth palette of 4.39 trillion colors deliver precise, lifelike images
HARDWARE CALIBRATION: Quick and easy calibration ensures that the color displayed perfectly matches the original file
FLEXIBLE CONNECTIVITY: The VP2468_H2 supports laptops, PCs, and Apple/Mac operating systems with HDMI 1.4, USB, DisplayPort (Daisy Chain enabled), and Mini DisplayPort inputs
INCLUDED IN THE BOX: x2 LCD Head-Only Monitors, x2 Power Cables, x2 Mini DP to DP Cables, and x2 USB 3.0 Cables"
"[[[251 250 247]
  [212 208 212]
  [176 170 182]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[202 207 201]
  [ 47  47  49]
  [  6   4  15]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[134 149 142]
  [ 12  18  20]
  [ 43  41  52]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$109
97","1800R curve monitor the curved display delivers a revolutionary visual experience with a leading 1800R screen curvature as the images appear to wrap around you for an in depth, immersive experience
Hdmi, VGA & PC audio in ports
High refresh rate 75Hz.Brightness (cd/m²):250 cd/m2
Vesa wall mount ready; Lamp Life: 30,000+ Hours
Windows 10 Sceptre Monitors are fully compatible with Windows 10, the most recent operating System available on PCs.Brightness: 220 cd/M2
Pixel Pitch: 0.27156mm (H) x 0.27156 mm (V)
75 hertz"
"[[[254 254 254]
  [240 240 240]
  [179 179 179]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [162 162 162]
  [ 29  29  29]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [155 155 155]
  [ 34  34  34]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$149
97","IPS Panel: The IPS (In-Plane Switching) panel cannot be beat when it comes to consistently delivering top color performance and sharp visibility from multiple viewing angles.
165Hz Refresh Rate: Pushing beyond the standard refresh rate, 165Hz gives gamers an edge in visibility as frames transition instantly, leaving behind no blurred images.
Response Time 1ms MPRT: With 1ms MPRT, motion blur is eliminated and exceptionally crisp imagery is visible in the midst of chaotic combat.
320 Brightness: Remarkably vivid colors illuminate the screen like never before with 320 cd/m² brightness.
Blue Light Shift: Blue Light Shift reduces blue light, allowing you to comfortably work, watch, or play applications without straining your eyes."
"[[[248 242 247]
  [200 188 197]
  [185 178 184]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[164 155 167]
  [ 27  18  28]
  [  9   6  14]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[ 71  67  81]
  [ 35  32  44]
  [ 36  37  45]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$164
97","1500R Curved Display: The 1500R degree curved design immerses you completely into the gaming landscape, allowing you to spot all threats and opportunities before all of your competitors.
98% sRGB: With 98% sRGB, this monitor offers a wider color gamut than most conventional monitors, giving deeper colors and defining features.
Multiple Ports: Two HDMI and one VGA port each accelerate refresh rate up to 75Hz, providing the visual edge you need to defeat the competition during all of your gaming exploits.
Adaptive Sync: Adaptive Sync is a technology that closes the gap between the graphics card's and the monitor's refresh rates, eliminating image tearing and stuttering in the process.
Built-in Speakers: Perfectly suited to work & gaming settings, built-in speakers deliver robust & smooth audio while saving space on your desk.
Blue Light Shift: Blue Light Shift reduces blue light, allowing you to comfortably work, watch, or play applications without straining your eyes.
Tiltable Display: A display that tilts 15° backward and 5° forward allows you to find a sweet spot that bridges clarity and comfort."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4,"$269
00",Responsibly Made Make a conscious choice with this monitor that's been built with the environment in mind. Its plastics consist of over 80% recycled materials plus it has 100% sustainably sourced and recyclable packaging. It is ENERGY STAR certified and EPEAT registered.
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$190
42","IPS Panel: The IPS (In-Plane Switching) panel cannot be beat when it comes to consistently delivering top color performance and sharp visibility from multiple viewing angles.
AMD FreeSync Premium: By accelerating the frame rate to at least 120Hz at 1080P FHD resolution and delivering low latency to prevent visible delay in data processing, AMD FreeSync Premium allows gameplay to reach the highest echelons of performance.
Edgeless Design: Edgeless Design completely immerses you in all the captivating action and wondrous scenery that 1080P resolution and 144Hz refresh rate have to offer.
Blue Light Shift: Blue Light Shift reduces blue light, allowing you to comfortably work, watch, or play applications without straining your eyes.
Multiple Ports: The DisplayPort & HDMI 3 deliver up to a stellar 144Hz refresh rate, providing incredible visibility & agility to dominate all gaming competition. HDMI 1 & 2 provide up to an impressive 120Hz."
"[[[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.7,,"UPC: 194778282031
Weight: 19.850 lbs"
"[[[255 255 255]
  [243 243 244]
  [177 177 178]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[245 245 245]
  [137 137 139]
  [ 88  88  91]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[232 232 232]
  [116 116 118]
  [ 99  99 101]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4,"$699
00","Aspect ratio of 16:10 delivers a viewing area that works well for home and office
The WQXGA monitor highlights WQXGA display with resolution up to 2560 x 1600 pixels
Furnishes captivating visuals with 350 Nit brightness levels
Features HDMI input to get connected with the top of the line PCs, Blu-ray players, and cutting edge gaming consoles
5 ms GTG (Fast) response time makes it excellent for latest action films, sports or gaming
VESA mount compatibility allows you to mount the display on a wall or with a stand depending on your specific needs"
"[[[250 250 250]
  [186 186 188]
  [160 160 162]
  ...
  [151 150 151]
  [171 171 171]
  [248 248 248]]

 [[194 194 195]
  [ 48  48  50]
  [ 37  37  39]
  ...
  [ 18  17  18]
  [ 17  17  17]
  [158 158 158]]

 [[157 157 158]
  [ 25  25  27]
  [ 36  36  38]
  ...
  [ 19  21  23]
  [ 10  10  10]
  [114 113 113]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.9,"$741
98","DESIGNED FOR XBOX FOR OPTIMAL GAMING EXPERIENCE: We partnered with Microsoft Xbox team to design the Momentum monitor from the ground up for the optimal Xbox series X gaming experience, right out of the box.
ULTRA SMOOTH MOTION: Game with ultra-clear 4K resolution at a smooth 120 Hz refresh rate when you connect your Xbox Series X and other next-gen consoles. Hardcore PC gamers can play at the fastest refresh rate of 144 Hz on the big screen via DisplayPort 1.4 and HDMI 2.1.
LOW LATENCY GAMING: No more screen tearing and broken frames. This Philips Momentum display is NVIDIA G-SYNC Compatible certified, with low input lag and 1ms (GtG) lightning-fast response time, giving you the ultimate edge over your opponents.
RICH COLORS FOR WORK AND PLAY: Ultra Wide-Color with IPS Nano Color technology produces true-to-life images and 98% DCI-P3 color gamut area coverage.
EXPERIENCE INCREDIBLE CONTRAST AND STUNNING DETAILS with VESA-certified DisplayHDR 600 and customized SmartImage HDR modes. Gamers can spot enemies hiding in the shadows easily, and movie viewers can enjoy a more compelling and lifelike show.
UNPARALLELED IMMERSIVE EXPERIENCE: The innovative 4-sided Ambiglow technology adds a new dimension to your viewing experience by creating a halo of light from the monitor. Built-in DTS Sound speakers deliver an immersive virtual surround sound experience, Especially suited for watching movies, sports or playing games for maximum immersion.
DESIGNED FOR YOUR WELLBEING: LowBlue Mode filters out harmful blue light waves without affecting the color or quality of the display. Ergonomic (Height-adjust, Pivot, Swivel, & Tilt) stand offers the most optimum viewing angle and high comfortability during long campaigns."
"[[[219 219 219]
  [173 173 173]
  [180 180 180]
  ...
  [187 187 187]
  [180 180 180]
  [220 220 220]]

 [[ 88  88  88]
  [ 11  11  11]
  [ 20  20  20]
  ...
  [ 22  22  22]
  [ 15  15  15]
  [ 91  91  91]]

 [[ 47  47  47]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [ 54  54  54]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$329
99","Curved Gaming display (1500R) – The best gameplay immersion
QHD High Resolution - Game titles will even look better, displaying more details due to the QHD resolution
True colors – DCI-P3 90% & sRGB 115%
1ms response time - eliminate screen tearing and choppy frame rates
AMD FreeSync – prevent screen tearing"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [194 193 196]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [100 100 103]
  [191 191 191]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,"$237
99","100Hz Refresh Rate: With 100Hz refresh rate and Adaptive Sync, you have more frames displayed on screen every second compared to a 60Hz or 75Hz screen, eliminating lag and motion blur for exhilarating gameplay with ultra-smooth action
21:9 Ultra Wide Screen: Designed to give discriminating office users, content creators, and gamers a more spacious, immersive view, delivering eye-popping visuals or simply extra room to work with more productivity
Immersive Viewing Experience: The 1500R curvature of the screen lets you enjoy big, bold and stunning panoramic views while you work or play at home or the office
Eye Care: Optimize your viewing comfort by reducing blue light emissions and flickers, play games, watch movies and edit photos for longer periods without worrying about eye strain or fatigue
Thin Bezel & Tilting: Ultra-thin bezel for optimal screen visibility from edge to edge. 20° Backward and 5° forward tilt angles for ideal viewing. Slim design allows for versatile placement in homes or offices
Multiple Ports Support: 2*HDMI, 1*DP and 1*Audio Output
Gameplus Mode: It will give you an edge when you’re playing first-person shooting games"
"[[[246 246 246]
  [223 223 223]
  [223 223 223]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[127 127 127]
  [ 33  33  33]
  [ 40  40  40]
  ...
  [253 253 253]
  [255 255 255]
  [255 255 255]]

 [[ 89  89  89]
  [  0   0   0]
  [  2   2   2]
  ...
  [248 248 248]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",5,"$206
99","27"" IPS panel LED backlight (1920 x 1080 full HD)
144Hz refresh rate - Display without after image.
1ms response time helps eliminate screen tearing and choppy frame rates
Wide view angle - 178° visible.
Adaptive sync - keep screen tearing away from your monitor."
"[[[178 178 178]
  [144 144 144]
  [164 164 164]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[115 115 115]
  [ 23  23  23]
  [ 25  25  25]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[121 121 121]
  [  5   5   5]
  [  0   0   0]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",5,"$499
99","Curved Gaming display (1500R) – The best gameplay immersion
144Hz refresh rate - Display without after image.
1ms response time helps eliminate screen tearing and choppy frame rates
Wide view angle - 178° visible.
Adaptive sync - keep screen tearing away from your monitor."
"[[[160 161 163]
  [127 128 130]
  [141 142 144]
  ...
  [ 91  89  92]
  [ 78  79  78]
  [132 134 133]]

 [[102 103 105]
  [ 92  93  95]
  [ 95  96  98]
  ...
  [ 30  30  32]
  [ 23  25  24]
  [ 56  57  56]]

 [[114 115 117]
  [ 94  95  97]
  [ 90  91  93]
  ...
  [  5   5   7]
  [ 29  31  30]
  [ 65  67  66]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4,"$799
99","QHD RESOLUTION: Your gaming world will be more life like than ever before. Packing in 1.7 times the pixel density of Full HD, QHD resolution boasts incrediblydetailed, pin-sharp images. Experience a fuller view with more space to take in all the action.
DISPLAY HDR 600: Reveal the whole picture. DisplayHDR 600 delivers more contrast, with deeper blacks and brighter whites to help you uncover enemies orsecrets lurking in the shadows. Even in dark scenes, every detail shines with clarity.
240Hz REFRESH RATE & 1MS RESPONSE TIME: Speed through scenes. 240Hz refresh rate eliminates lag for exhilarating gameplay withultra-smooth action. Jump on enemies right when you see them with a 1ms response time and blur-free frames.
AMD FREESYNC PREMIUM PRO: Effortlessly smooth game play. AMD FreeSync Premium Pro features adaptive sync technology which reduces screen tearing, stutter, and inputlatency. Low frame rate compensation ensures every scene flows seamlessly.
1000R CURVE: Vivid scenes wrap even more tightly around you. Experience the next level of heart-pounding gaming that's superior to anything you've seenbefore. The 1000R display fills your peripheral vision and draws you into the character's shoes."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$575
99","IntelliTouch surface acoustic wave (SAW) touch technology with an anti-glare display and Dual/Serial USB ready for any retail or hospitality environment
Flexible mounting - wall- and pole-mount via standard VESA mount patterns as well as tabletop accommodations with the use of the desktop stand
Commercial grade with rigorous reliability testing (over 20 tests) to deliver 50,000 MTBF
Up to 1024 x 768 resolution at 75 Hz
Touchscreen sealed against dirt, dust and liquids"
